917 599 567 
917 567 818 
818 980 917 
347 761 638 
347 730 761 
638 201 347 
347 201 252 
781 39 349 
777 884 349 
916 672 452 
590 128 808 
956 206 184 
288 808 184 
959 732 805 
178 1000 805 
537 664 238 
238 278 537 
442 664 537 
664 442 401 
720 255 782 
905 732 959 
477 720 905 
905 720 782 
316 554 780 
316 780 812 
218 9 616 
616 468 218 
991 9 218 
782 255 425 
255 363 425 
311 543 96 
11 543 311 
576 989 497 
620 616 576 
620 576 310 
310 576 497 
954 920 35 
838 920 954 
988 787 645 
62 108 345 
62 973 453 
345 973 62 
62 453 6 
6 157 62 
157 108 62 
429 459 750 
429 358 143 
750 358 429 
143 17 429 
976 345 528 
976 973 345 
225 945 453 
453 973 225 
719 945 225 
530 309 239 
530 976 528 
299 309 550 
309 530 550 
528 214 550 
550 530 528 
257 214 833 
257 341 626 
833 341 257 
190 414 351 
414 128 351 
351 128 590 
992 873 590 
992 808 288 
590 808 992 
126 93 798 
13 341 584 
941 328 981 
981 33 941 
118 328 941 
941 33 193 
193 501 941 
941 501 118 
145 900 422 
422 33 145 
145 33 981 
852 265 663 
663 610 852 
783 768 926 
926 633 783 
926 662 633 
768 87 926 
926 87 91 
91 662 926 
607 205 791 
270 118 607 
118 205 607 
467 327 132 
327 121 132 
132 87 467 
91 87 132 
132 777 91 
132 121 777 
810 107 907 
907 757 810 
289 18 438 
289 438 321 
321 302 289 
609 1000 178 
609 536 1000 
515 725 625 
402 515 625 
643 611 914 
914 402 625 
258 192 100 
489 152 331 
331 386 489 
230 152 629 
230 30 656 
629 30 230 
615 896 466 
615 984 896 
899 984 615 
615 406 899 
198 285 628 
628 215 198 
198 215 78 
198 78 104 
356 227 77 
766 31 461 
31 285 461 
46 175 229 
229 789 46 
330 448 229 
229 175 330 
122 839 46 
175 839 933 
693 446 933 
446 175 933 
933 391 693 
521 760 666 
666 59 521 
584 127 520 
520 127 797 
308 385 296 
296 396 267 
267 699 484 
396 699 267 
585 575 123 
484 699 585 
323 835 944 
299 835 323 
488 299 323 
323 14 488 
14 323 197 
197 944 20 
197 323 944 
524 743 562 
562 964 524 
964 935 524 
555 743 524 
552 964 562 
552 238 476 
552 476 751 
751 964 552 
562 278 552 
278 238 552 
895 445 821 
821 699 895 
575 585 821 
821 585 699 
251 244 559 
559 935 251 
555 524 559 
559 524 935 
456 445 463 
463 244 456 
555 559 463 
463 559 244 
456 244 202 
848 162 202 
369 848 202 
202 244 369 
162 560 202 
202 560 456 
381 215 883 
381 490 693 
693 391 381 
381 391 78 
78 215 381 
95 599 437 
599 917 437 
437 896 95 
466 896 437 
557 730 55 
730 347 55 
158 557 55 
55 347 252 
252 163 55 
163 158 55 
633 662 393 
393 49 633 
811 349 884 
781 349 811 
216 349 39 
216 662 91 
91 777 216 
777 349 216 
672 916 105 
105 916 436 
288 184 435 
435 184 206 
435 953 288 
117 712 635 
635 536 117 
125 164 476 
476 238 125 
125 238 664 
751 476 411 
476 164 411 
411 810 751 
107 810 411 
464 554 956 
956 184 464 
464 184 808 
464 808 128 
89 554 316 
956 554 89 
922 206 956 
956 89 922 
922 89 903 
755 278 562 
562 743 755 
458 442 537 
959 805 866 
866 805 1000 
703 401 442 
959 866 703 
703 866 401 
362 468 255 
255 720 362 
362 218 468 
362 720 477 
827 905 959 
477 905 827 
827 812 477 
959 703 827 
38 543 11 
782 425 148 
148 38 11 
425 38 148 
58 905 782 
732 905 58 
782 148 58 
58 148 264 
259 264 440 
259 440 178 
732 58 259 
259 58 264 
178 805 259 
259 805 732 
440 264 957 
957 741 440 
106 292 802 
106 957 565 
802 741 106 
741 957 106 
16 106 565 
292 106 16 
286 609 178 
611 609 286 
178 440 286 
440 741 286 
879 576 616 
989 576 879 
879 9 190 
616 9 879 
523 310 497 
531 310 523 
76 993 919 
96 543 919 
988 645 90 
