185 105 
185 164 
392 185 
672 185 
990 780 
554 990 
464 990 
128 990 
991 780 
990 991 
990 414 
936 308 
308 206 
206 936 
922 936 
936 385 
344 866 
1000 344 
344 536 
635 344 
580 344 
344 401 
812 642 
642 316 
642 703 
442 642 
827 642 
60 362 
477 60 
812 60 
780 60 
991 60 
218 60 
38 982 
982 543 
919 982 
982 76 
832 425 
363 832 
832 38 
832 982 
195 957 
264 195 
195 148 
11 195 
195 565 
311 195 
311 565 
696 133 
133 649 
649 696 
306 90 
645 306 
972 233 
325 972 
972 15 
972 988 
972 395 
715 820 
820 838 
838 715 
395 715 
715 787 
715 948 
948 820 
395 948 
954 715 
954 787 
269 948 
948 640 
640 269 
269 820 
953 867 
867 93 
867 232 
671 503 
503 563 
563 671 
944 563 
563 20 
716 503 
671 716 
250 716 
250 418 
418 716 
418 34 
34 716 
571 916 
452 571 
199 571 
947 150 
150 704 
241 213 
213 606 
606 241 
606 146 
606 328 
270 606 
540 606 
900 801 
801 268 
801 303 
303 268 
930 710 
710 303 
303 930 
801 930 
801 621 
621 930 
336 380 
380 904 
904 336 
657 904 
320 282 
544 320 
544 88 
88 320 
587 717 
717 852 
579 717 
717 406 
226 647 
596 226 
226 753 
688 226 
920 133 
133 516 
516 920 
516 748 
516 815 
815 748 
374 523 
497 374 
614 374 
65 614 
989 65 
404 614 
65 404 
351 510 
510 190 
853 817 
817 117 
940 817 
817 366 
643 817 
643 958 
958 817 
725 934 
934 625 
836 934 
836 109 
109 934 
958 934 
643 934 
914 934 
204 179 
515 204 
292 204 
204 802 
204 402 
674 487 
487 325 
674 100 
100 487 
196 487 
952 857 
857 485 
485 952 
152 952 
952 629 
952 42 
952 489 
258 419 
419 192 
419 857 
448 419 
419 485 
908 593 
485 908 
908 419 
448 908 
330 908 
469 908 
622 549 
549 778 
778 622 
462 622 
622 911 
42 622 
230 713 
713 152 
709 713 
713 331 
480 173 
173 478 
478 480 
518 461 
285 518 
518 231 
872 674 
570 872 
872 100 
872 258 
872 763 
733 738 
738 789 
789 733 
733 872 
570 733 
763 733 
765 695 
26 765 
26 3 
3 765 
3 847 
847 765 
847 764 
764 765 
764 738 
738 388 
388 764 
388 765 
388 695 
388 570 
388 733 
581 738 
764 581 
847 581 
847 173 
173 581 
28 842 
842 521 
28 443 
443 842 
279 370 
103 279 
103 595 
595 279 
279 816 
279 891 
70 279 
70 891 
455 280 
280 865 
840 280 
280 731 
731 660 
660 154 
660 70 
280 660 
455 660 
508 275 
967 508 
508 455 
718 508 
807 508 
423 280 
840 423 
865 423 
423 759 
588 51 
595 588 
227 588 
588 103 
588 860 
960 354 
354 792 
792 960 
520 711 
711 584 
711 13 
520 792 
792 711 
354 711 
602 378 
378 63 
63 602 
588 641 
641 860 
227 641 
641 138 
641 382 
382 138 
404 262 
262 496 
496 404 
308 5 
5 206 
5 435 
296 5 
735 5 
692 135 
135 569 
197 135 
135 14 
135 298 
837 526 
607 837 
837 393 
837 49 
791 837 
247 837 
936 863 
863 385 
863 987 
863 743 
863 755 
903 458 
458 177 
177 903 
755 177 
177 278 
177 537 
642 101 
101 316 
101 89 
458 101 
101 442 
101 903 
878 832 
363 878 
878 310 
531 878 
620 878 
116 649 
133 116 
116 920 
838 116 
820 116 
360 954 
35 360 
360 787 
360 645 
194 847 
3 194 
675 605 
